customer_id,days_since_signup,contract_is_monthly,contract_is_annual,has_account_manager,is_enterprise,age,churned,recency_days,transaction_count,total_spend,avg_transaction_value,std_transaction_value,min_transaction,max_transaction,engagement_score,product_diversity,spending_trend,ticket_count,high_priority_tickets,resolution_rate
6271,499,0,0,0,1,18,0,4,53,115795.7,2184.824528301887,443.193671437417,1469.55,2985.3,9.404035621777327,4,0.040518002017087384,2.0,0.0,0.5
6272,1235,1,0,0,0,34,0,39,38,13343.04,351.1326315789474,69.99835518083806,219.59,448.07,2.0504897084010807,4,-0.9988624341633772,0.0,0.0,0.0
6273,928,1,0,1,0,30,0,41,29,9221.97,317.99896551724134,71.11121447346844,215.07,441.02,2.2367927181954257,4,-0.9985478624535316,4.0,2.0,0.5
6274,628,0,0,1,1,58,0,11,70,153472.8,2192.468571428571,464.35124031958327,1442.73,2988.43,8.738725398586874,4,-0.662351559315575,0.0,0.0,0.0
6275,329,0,0,1,1,41,0,17,35,80857.82,2310.223428571429,370.7387271614755,1518.41,2945.69,8.464410759534466,4,-0.7223507502731814,2.0,1.0,1.0
6276,1506,1,0,1,1,59,0,15,173,387570.27,2240.2905780346823,475.89507413962775,1401.2,2982.81,9.084322903343818,4,-0.4525487608758402,4.0,3.0,0.5
6277,846,0,1,0,0,32,0,53,26,9166.33,352.55115384615385,74.77179662556856,231.99,449.89,1.8688800422859024,4,-0.9986761629908125,2.0,1.0,0.5
6278,1075,0,0,0,1,48,0,12,135,300590.6,2226.597037037037,462.26805652208714,1419.33,2995.96,10.908865306062594,4,-0.6531259991157661,2.0,0.0,1.0
6279,1602,0,0,0,0,75,0,20,98,85277.83,870.1819387755103,175.2190696363944,561.35,1192.43,4.452342012443373,4,-0.523726796383271,1.0,1.0,1.0
6280,956,0,0,1,1,37,0,17,104,225220.57,2165.5824038461537,453.8312440144244,1411.19,2984.91,9.927257814010074,4,-0.6721574010523907,3.0,1.0,1.0
6281,674,1,0,0,0,49,1,447,8,2571.71,321.46375,76.83513759760474,145.93,413.82,0.02155473468308678,3,0.0,0.0,0.0,0.0
6282,908,0,0,0,0,45,0,60,27,9269.19,343.30333333333334,74.65174772543199,235.26,447.26,1.691408157937003,4,-0.9985336598384094,0.0,0.0,0.0
6283,948,1,0,0,0,58,0,52,30,10291.93,343.06433333333337,62.74230430531088,220.98,435.17,1.8483243881946518,4,-0.9985986154320469,3.0,0.0,0.6666666666666666
6284,1190,0,0,1,0,57,0,17,73,62390.4,854.6630136986302,175.66742691711622,569.59,1200.0,4.886076221488689,4,-0.6961668251879455,1.0,0.0,0.0
6285,526,0,0,1,0,58,0,31,16,5346.55,334.159375,67.83059235760317,226.06,439.0,2.281394553889044,4,-0.9986770911881044,0.0,0.0,0.0
6286,656,0,0,1,0,57,0,34,38,31752.16,835.5831578947368,190.83664701469743,560.33,1188.41,4.0990743632242985,4,-0.9996697653682942,3.0,0.0,0.3333333333333333
6287,1085,0,0,1,0,23,0,49,34,12118.73,356.43323529411765,68.31611592645102,221.68,446.87,1.8886333051013875,4,-0.998488101357685,1.0,0.0,1.0
6288,1344,1,0,0,0,56,0,22,85,74066.91,871.375411764706,178.47306048915098,561.11,1175.98,4.782497438452018,4,-0.6469795235439407,1.0,1.0,0.0
6289,558,0,1,1,1,67,0,8,61,130810.09,2144.4277049180328,511.2992427088512,1413.46,2986.52,9.829340451581661,4,-0.6168449238173063,0.0,0.0,0.0
6290,1073,1,0,0,0,18,0,30,66,57641.479999999996,873.3557575757575,178.52333666076873,562.66,1189.17,4.012834035261617,4,-0.6781256307564828,3.0,1.0,0.0
6291,1418,0,0,0,0,58,0,21,85,74514.5,876.6411764705882,182.0289181788469,563.51,1192.2,4.595156939579182,4,-0.8126343427930387,3.0,2.0,1.0
6292,843,1,0,1,0,49,0,27,52,46871.2,901.3692307692307,180.23685432846474,565.83,1186.6,4.372472423938614,4,-0.7026647293462915,2.0,1.0,1.0
6293,409,0,1,0,1,33,1,322,11,17005.65,1545.9681818181818,499.4348384487845,851.95,2423.14,0.201745157694958,3,0.0,1.0,0.0,0.0
6294,1065,0,0,0,0,74,0,38,34,11200.22,329.4182352941176,65.17111822990994,211.76,448.0,2.3623396602809965,4,-0.9986323851203501,2.0,2.0,0.5
6295,601,1,0,1,0,27,0,38,34,27869.82,819.7005882352942,180.15932214908904,570.71,1184.58,3.8942533730997986,4,-0.9997309658326607,2.0,0.0,0.5
6296,979,1,0,0,1,38,0,16,106,237217.24,2237.8984905660377,450.7596209126533,1402.01,2984.16,8.640631441841773,4,-0.29588886383179236,3.0,1.0,0.6666666666666666
6297,1502,1,0,0,1,36,0,11,171,369857.88,2162.9115789473685,452.77301961211066,1406.98,2984.07,9.05584697439842,4,-0.7581076984280282,2.0,1.0,1.0
6298,356,1,0,0,1,57,0,13,40,86573.51,2164.3377499999997,470.53486634749373,1415.05,2830.72,8.986957491565786,4,-0.6039927288296534,4.0,2.0,1.0
6299,1219,1,0,0,0,53,0,16,78,68633.15,879.9121794871794,184.04347928306697,560.87,1194.65,5.416454573107161,4,-0.8509901370836638,3.0,1.0,0.3333333333333333
6300,631,0,0,0,0,44,0,24,38,31053.72,817.2031578947368,176.91862218614708,576.66,1195.53,4.425419458285285,4,-0.7665344417232934,4.0,2.0,0.5
6301,1726,1,0,0,1,48,0,13,187,409499.19,2189.835240641711,449.2475470679629,1414.07,2997.94,8.33187057716339,4,-0.7629902019093192,1.0,0.0,0.0
6302,1261,1,0,1,1,21,0,10,143,322403.02,2254.5665734265735,452.6225215872882,1403.87,2988.46,8.576301191809705,4,-0.4766195486268524,3.0,1.0,0.3333333333333333
6303,1645,1,0,0,0,65,0,61,50,16511.84,330.2368,72.15803688786305,220.27,445.59,1.719977592493752,4,-0.9954806345189136,0.0,0.0,0.0
6304,1120,0,0,0,0,32,0,28,68,59397.02,873.485588235294,188.09897462472432,566.52,1188.45,4.608834083045309,4,-0.8172202801561853,4.0,1.0,0.75
6305,1765,0,0,1,0,31,0,45,54,17153.53,317.6579629629629,66.6088637758372,212.18,447.53,2.000300489177709,4,-0.9985210163575591,3.0,2.0,0.6666666666666666
6306,1111,0,1,1,0,35,0,51,34,11375.7,334.5794117647059,61.12591261963201,220.2,429.92,2.0905427050243492,4,-0.998801490945264,4.0,2.0,0.75
6307,496,0,1,1,1,18,0,10,55,117077.52,2128.682181818182,472.1912077541647,1475.8,2987.99,9.10566742169436,4,-0.493266441283828,4.0,1.0,0.75
6308,1092,1,0,0,1,37,0,14,110,229953.47,2090.4860909090908,467.9086862086801,1412.05,2990.56,7.39483614935446,4,-0.643452352266989,4.0,0.0,0.25
6309,683,0,1,1,0,65,0,32,22,7226.280000000001,328.46727272727276,70.61857520253692,222.21,449.69,2.483568690949466,4,-0.9989471800216881,4.0,2.0,0.25
6310,1314,0,1,1,1,37,0,7,152,331412.71,2180.3467763157896,467.7346679951208,1401.57,2989.25,9.80583487354981,4,-0.7778245156287714,1.0,1.0,0.0
6311,1618,0,0,0,1,50,0,12,183,407289.7,2225.6267759562843,452.79678111356003,1418.15,2990.96,9.699118370956603,4,-0.7181521327897452,0.0,0.0,0.0
6312,1569,0,0,1,0,23,0,14,101,90533.51,896.3713861386138,200.93074104790284,562.54,1197.26,5.783451734631428,4,-0.3140309534031138,3.0,3.0,0.3333333333333333
6313,1474,0,0,1,0,56,0,39,92,83005.87,902.2377173913043,177.29905770748812,579.97,1199.22,4.187597549852098,4,-0.9997051956321785,4.0,2.0,0.5
6314,209,0,1,1,1,67,0,11,25,55612.19,2224.4876,477.4341655425733,1449.69,2993.75,9.022044407067222,4,-0.7658685826335687,4.0,3.0,0.5
6315,642,1,0,0,0,40,0,48,19,6614.23,348.1173684210526,63.75013907105575,213.17,448.95,1.8475460021049073,4,-0.998603429975979,0.0,0.0,0.0
6316,424,0,1,0,0,54,1,153,19,15001.7,789.5631578947368,230.37655682364502,425.42,1155.08,1.1628621110400803,4,0.0,0.0,0.0,0.0
6317,294,1,0,1,1,52,0,11,35,76960.09,2198.8597142857143,425.5340059922337,1442.76,2922.49,10.023754857193401,4,-0.5011325071740367,3.0,1.0,0.6666666666666666
6318,1328,0,0,1,1,26,0,8,146,322036.37,2205.7285616438357,490.71202468136266,1401.99,2989.26,10.120681552698091,4,-0.6309090672218945,4.0,0.0,0.75
6319,1255,0,0,1,0,42,0,21,77,67175.64,872.4109090909091,190.86697930056047,564.01,1194.59,5.040556991959544,4,-0.7285121517486663,2.0,2.0,1.0
6320,1642,0,0,0,0,46,0,37,99,83787.13,846.3346464646465,187.2249653481571,563.92,1190.05,3.6574471551915764,4,-0.9996664698838982,0.0,0.0,0.0
6321,320,0,1,1,1,55,0,10,36,81054.57,2251.5158333333334,436.92004152688753,1483.51,2916.47,9.845146195562476,4,-0.5996759280998648,2.0,0.0,0.0
6322,524,0,1,1,0,33,0,21,33,29951.23,907.6130303030303,199.33200836614353,560.75,1193.09,4.932656147085175,4,-0.6679196590665313,0.0,0.0,0.0
6323,615,0,0,1,1,50,0,23,66,140142.51,2123.3713636363636,460.20409792875546,1416.37,2976.97,8.187806815538277,4,-0.7026715427481649,4.0,1.0,0.25
6324,961,0,0,0,1,43,0,14,107,235861.77,2204.3156074766353,458.7200486159525,1409.47,2985.84,9.289979910206123,4,-0.7891480241704427,1.0,0.0,0.0
6325,1801,1,0,0,1,33,0,16,200,431403.44,2157.0172000000002,472.07727592139696,1411.85,2994.31,10.082840301523955,4,-0.513951495568191,3.0,2.0,0.6666666666666666
6326,1355,0,1,1,1,69,0,9,152,322414.37,2121.1471710526316,474.9632852027824,1401.67,2984.08,10.496988063577176,4,-0.6376075921430149,4.0,0.0,0.5
6327,1723,0,1,0,0,37,0,16,106,90448.07,853.2836792452831,183.7817776879518,569.71,1194.85,4.744057179786574,4,-0.7846080252124487,0.0,0.0,0.0
6328,1774,0,0,1,0,56,0,37,56,19114.06,341.32250000000005,70.81513036196301,232.95,449.14,2.1820282484499756,4,-0.9984476629565812,4.0,1.0,0.75
6329,1024,1,0,1,0,61,0,17,64,57154.48,893.03875,174.40138043268294,604.62,1188.31,5.029609287514557,4,-0.6800277662555342,0.0,0.0,0.0
6330,478,1,0,1,1,22,0,16,53,119074.56,2246.689811320755,512.7614808731944,1411.6,2991.82,9.54253923274889,4,-0.6657516416168101,4.0,2.0,0.5
6331,832,1,0,0,0,73,1,762,5,3213.27,642.654,270.06872612355545,371.01,1004.15,0.000730363582206446,3,0.0,4.0,0.0,0.5
6332,1770,0,1,1,1,18,0,18,197,443894.27,2253.2704060913707,489.599093751076,1402.91,2998.88,9.521513864531258,4,-0.786033927142009,3.0,3.0,0.6666666666666666
6333,580,1,0,0,0,43,0,15,37,32468.57,877.5289189189189,196.8481143022568,568.17,1172.15,5.672976741102962,4,-0.3961490439553254,1.0,0.0,1.0
6334,483,0,1,1,0,65,0,51,15,4922.3,328.15333333333336,78.37658721716278,218.15,449.45,1.9582962624223434,4,-0.9988134929580808,2.0,2.0,0.5
6335,1306,0,1,0,0,29,0,52,41,12697.72,309.70048780487804,69.06911136503857,212.91,437.39,1.95557759499743,4,-0.9983608438375924,4.0,2.0,0.75
6336,1187,1,0,0,1,64,0,18,130,293579.19,2258.3014615384614,457.3351733568282,1420.43,2999.1,8.598968722403896,4,-0.9068235754708474,4.0,1.0,0.25
6337,538,0,0,1,0,40,0,30,32,28969.47,905.2959375,191.1251020103,594.31,1172.43,4.196012488976117,4,-0.7066743502026921,3.0,3.0,1.0
6338,1394,0,0,0,0,20,1,1367,2,765.11,382.555,52.163267248131596,345.67,419.44,4.408621283881013e-07,2,0.0,8.0,5.0,0.5
6339,1621,0,0,1,0,31,1,1471,10,7986.27,798.6270000000001,219.39281878503783,524.16,1107.0,4.130401015730111e-07,4,0.0,2.0,0.0,0.0
6340,765,0,0,1,0,63,0,47,23,7880.26,342.62,58.44366759383074,252.1,447.43,1.864925225923801,4,-0.9982437345229105,1.0,0.0,1.0
6341,358,1,0,1,0,38,0,42,11,3679.56,334.50545454545454,86.24861846587878,223.49,449.34,2.0385741932559185,4,-0.9982320598270954,3.0,1.0,0.3333333333333333
6342,1219,0,0,1,0,68,0,38,38,12876.88,338.86526315789473,69.78600946820532,212.5,445.58,2.120550233580071,4,-0.9987473694758994,4.0,1.0,0.0
6343,1402,1,0,0,0,22,1,1245,12,9399.8,783.3166666666666,243.14759847143108,446.4,1174.4,5.836489062781678e-06,4,0.0,4.0,2.0,0.0
6344,1745,0,1,1,0,52,0,24,105,93895.76,894.2453333333333,185.21503139836528,565.47,1195.56,4.417668645776095,4,-0.6293177477384108,3.0,1.0,0.3333333333333333
6345,429,0,1,1,1,56,0,17,54,117336.38,2172.895925925926,413.1860217298016,1444.53,2957.6,10.123683297233764,4,-0.4568539233426551,3.0,2.0,0.3333333333333333
6346,1430,1,0,0,0,58,0,30,45,14117.69,313.72644444444444,64.7546589112094,216.69,427.36,2.462460727941009,4,-0.1739887595978787,4.0,0.0,0.5
6347,483,0,1,1,1,54,0,18,53,115275.87,2175.0164150943397,454.3189001812509,1403.82,2805.27,8.478308332338955,4,-0.5508979524710138,2.0,0.0,0.5
6348,1456,0,0,0,0,52,0,48,45,14888.16,330.848,69.47390607598328,215.68,448.8,1.9467431288320323,4,-0.998234120327041,0.0,0.0,0.0
6349,1296,0,0,1,0,22,0,49,40,13098.6,327.46500000000003,59.258525384700825,210.39,435.92,1.914061068705826,4,-0.9985740157143468,2.0,0.0,0.0
6350,1034,0,0,1,1,57,0,14,114,261448.19,2293.4051754385964,459.7570518984161,1454.71,2999.45,9.335181988383745,4,-0.7223430425327106,3.0,3.0,1.0
6351,847,0,0,0,1,66,0,9,91,190431.17,2092.65021978022,453.327526823054,1414.82,2977.13,9.341111174949297,4,-0.4108816981964543,4.0,1.0,0.75
6352,1525,1,0,0,1,62,0,14,174,381600.99,2193.1091379310346,455.03900133151075,1404.59,2974.28,10.193770949261031,4,-0.6174025506181661,2.0,1.0,0.0
6353,927,1,0,1,0,55,0,27,28,9198.93,328.5332142857143,89.23900733438519,211.99,443.23,2.305173178698989,4,-0.10764693964838032,1.0,0.0,0.0
6354,711,1,0,1,0,35,0,21,44,38004.43,863.7370454545454,193.49917632875042,583.53,1196.05,5.264159274941598,4,-0.8444376838048879,2.0,1.0,0.5
6355,1753,1,0,1,0,54,0,41,56,18844.5,336.50892857142856,70.16071189331409,213.29,445.36,2.1306349882200655,4,-0.9984668455346877,0.0,0.0,0.0
6356,257,1,0,0,0,73,0,31,15,13424.34,894.956,188.61527088607798,589.7,1181.58,3.7924582710548753,4,-0.9997165476639276,2.0,0.0,0.0
6357,1527,0,1,0,1,42,0,9,160,350616.49,2191.3530625,465.26318800702626,1402.18,2995.26,9.220218848081181,4,-0.6774257362117987,4.0,1.0,0.75
6358,948,0,1,1,0,42,0,39,30,9278.7,309.29,65.3453280919782,212.1,447.43,2.2627800929603517,4,-0.9986421161262289,2.0,0.0,0.5
6359,1791,0,0,1,1,75,0,20,203,446542.14,2199.714975369458,449.71671150988124,1406.06,2991.3,8.825341265329689,4,-0.8538469834144654,0.0,0.0,0.0
6360,931,0,0,0,0,59,1,831,4,1368.98,342.245,122.58573122513074,158.51,406.93,0.00024080621253177778,3,0.0,10.0,2.0,0.6
6361,388,0,0,0,0,22,0,25,25,22748.07,909.9227999999999,180.09639406255008,602.82,1176.78,4.7369656777213685,4,-0.6322158864179667,4.0,1.0,0.75
6362,1305,0,0,0,0,28,0,70,39,12662.58,324.6815384615385,68.87866801918548,213.65,444.24,1.4602809898940632,4,-0.9967519812914123,3.0,1.0,0.6666666666666666
6363,217,1,0,1,0,52,0,55,6,2067.4,344.56666666666666,79.34966380941174,239.76,423.43,1.595433014007943,4,-0.9987346257022828,3.0,1.0,0.6666666666666666
6364,991,0,0,1,1,73,0,18,118,266019.34,2254.401186440678,466.6270545205734,1404.18,2999.38,10.059768677489627,4,-0.5591734423806004,3.0,2.0,0.0
6365,1475,1,0,0,0,29,1,1278,14,11372.06,812.29,238.00123454754146,455.19,1116.57,4.032777522503032e-06,4,0.0,0.0,0.0,0.0
6366,1349,0,0,1,0,21,0,31,42,14436.88,343.73523809523806,71.5855466825837,221.3,446.89,2.4373957953771406,4,-0.9990325358203612,0.0,0.0,0.0
6367,1494,1,0,0,1,70,0,21,167,372062.96,2227.9219161676647,458.65393170121297,1400.27,2999.44,8.490593725889752,4,-0.7017180630957409,0.0,0.0,0.0
6368,1471,0,0,0,1,72,0,19,171,369716.5,2162.0847953216376,454.4382809389543,1406.95,2996.58,8.581798460390566,4,-0.6505709289009762,2.0,1.0,0.5
6369,1118,0,0,1,1,54,0,12,129,281614.58,2183.0587596899227,444.6107498946546,1411.16,2989.22,9.425198612190101,4,-0.48560536240247,2.0,0.0,0.5
6370,497,0,1,1,0,19,0,64,15,4817.54,321.1693333333333,51.3512046689499,225.46,409.26,1.6504735926333165,4,-0.9972603490315334,4.0,1.0,0.75
6371,993,1,0,0,0,66,0,66,30,9467.05,315.5683333333333,65.14201123822414,212.42,449.8,1.6610084222452182,4,-0.9976504311458847,3.0,0.0,0.6666666666666666
6372,1307,1,0,1,0,43,0,31,41,12899.53,314.62268292682927,65.449534720439,221.52,446.27,2.452585008516322,4,-0.9985617512117246,3.0,3.0,0.6666666666666666
6373,1764,0,1,1,0,65,0,38,54,18006.18,333.4477777777778,66.87358472963145,214.62,447.85,2.133926604154141,4,-0.9983118088967671,0.0,0.0,0.0
6374,1286,0,0,1,0,24,1,1186,4,1171.16,292.79,81.9089059056869,231.58,406.16,4.698684793810453e-06,4,0.0,9.0,0.0,0.5555555555555556
6375,411,0,1,0,0,54,0,23,27,24533.79,908.6588888888889,185.53383088419238,569.36,1171.31,4.935044693437941,4,-0.8113976907173812,1.0,1.0,1.0
6376,340,0,0,0,0,19,0,54,10,3021.5099999999998,302.15099999999995,72.99051269400245,210.46,401.48,1.7885876664847011,3,-0.9984189223374652,0.0,0.0,0.0
6377,723,0,0,0,1,44,0,15,78,169031.03,2167.064487179487,463.1466760113722,1425.83,2987.39,8.864229238244056,4,-0.685189853035196,3.0,1.0,0.6666666666666666
6378,1516,0,1,1,1,43,1,1270,29,60340.05,2080.691379310345,601.2423418444521,921.4,2907.98,8.234427184259211e-06,4,0.0,3.0,1.0,0.0
6379,415,0,0,0,0,54,0,12,26,22437.55,862.9826923076923,176.89396221596016,567.87,1162.49,5.416454627189383,4,-0.5395976159162772,0.0,0.0,0.0
6380,913,1,0,1,0,23,0,31,29,9829.19,338.9375862068966,71.33083958645359,211.6,440.82,2.3161982994945696,4,-0.9982878471389925,4.0,2.0,0.25
6381,761,0,1,1,0,47,0,16,47,41057.52,873.5642553191489,181.3551926078943,583.03,1197.38,5.092625152095666,4,-0.32637194071635023,3.0,1.0,0.3333333333333333
6382,350,0,1,0,0,61,0,23,23,20588.35,895.1456521739129,176.62656612767893,613.74,1171.59,5.063877123606916,4,-0.8213409921471714,2.0,1.0,0.0
6383,417,0,1,0,1,56,0,12,46,102367.47,2225.3797826086957,443.60680614200135,1460.87,2960.08,8.92695762236242,4,-0.8148622187491661,0.0,0.0,0.0
6384,1817,1,0,0,0,24,1,1690,9,6884.76,764.9733333333334,243.93903521166922,392.61,1083.98,3.6053751959417434e-08,4,0.0,4.0,2.0,1.0
6385,1161,1,0,0,0,25,1,1021,9,7216.48,801.8311111111111,289.3147375888603,417.43,1157.53,5.432865819180472e-05,4,0.0,3.0,1.0,0.3333333333333333
6386,756,0,0,0,0,55,0,42,23,7530.34,327.40608695652173,66.92239615195625,219.63,427.85,2.0753338452868983,4,-0.9983956876082911,4.0,0.0,0.0
6387,441,1,0,0,0,42,0,46,13,4683.38,360.26,69.58916582342395,234.1,437.46,1.959576527630328,4,-0.9987685335697749,3.0,3.0,0.6666666666666666
6388,346,0,1,0,0,67,0,19,21,19302.41,919.162380952381,156.6399653634015,617.44,1186.38,4.823050026599381,4,-0.7887322812297509,3.0,0.0,0.6666666666666666
6389,226,1,0,1,1,37,0,19,24,56017.58,2334.0658333333336,469.02115282711435,1484.07,2984.91,8.004420154896666,4,-0.6992845424853142,0.0,0.0,0.0
6390,1339,0,1,0,1,74,0,19,147,316540.3,2153.33537414966,474.60436201845846,1405.36,2981.64,8.76036933235638,4,-0.7713520726018704,0.0,0.0,0.0
6391,708,0,1,0,0,25,0,17,43,36355.13,845.4681395348837,187.8485859390839,589.55,1189.67,5.180791755360062,4,-0.412085223883598,0.0,0.0,0.0
6392,650,1,0,0,1,65,0,6,73,159561.5,2185.77397260274,452.412727270685,1403.93,2996.4,9.332052963680033,4,-0.5730496970138117,4.0,1.0,0.0
6393,1649,1,0,1,0,22,0,12,104,88772.14,853.5782692307693,185.73105611270924,560.06,1181.63,5.758695402113012,4,-0.43701194789447145,1.0,1.0,1.0
6394,526,1,0,1,0,63,0,25,33,28644.37,868.0112121212121,189.84920434975456,589.78,1197.79,4.743665785142554,4,-0.7360504118841013,1.0,0.0,0.0
6395,998,0,1,0,0,30,0,52,31,9617.380000000001,310.23806451612904,65.17971690740174,215.83,435.99,1.9380654359180567,4,-0.9984547631924593,1.0,0.0,1.0
6396,1062,0,0,0,0,71,1,1062,1,446.83,446.83,0.0,446.83,446.83,7.504557915076858e-06,1,0.0,4.0,0.0,0.5
6397,512,0,0,0,0,56,0,34,16,5611.11,350.694375,73.37736499027929,219.24,445.82,2.286148147857653,4,-0.9987570382707917,0.0,0.0,0.0
6398,1594,1,0,1,0,41,0,27,98,87780.48,895.7191836734694,180.74934199691143,562.08,1193.85,4.585209151416123,4,-0.6386980655621971,1.0,1.0,1.0
6399,943,1,0,1,0,64,1,684,18,15004.11,833.5616666666667,218.1899648377128,364.6,1188.66,0.0030150459226119548,4,0.0,1.0,0.0,0.0
6400,1618,1,0,0,1,64,0,16,177,396720.87,2241.360847457627,450.1411611320392,1408.83,2997.45,8.55932511119773,4,-0.6218068370081032,2.0,1.0,0.5
6401,1647,0,1,1,1,19,0,13,179,392188.27999999997,2190.995977653631,450.56194414386164,1428.16,2997.52,9.111416315044075,4,-0.8135432246108601,3.0,1.0,0.6666666666666666
6402,1625,0,1,1,0,33,0,31,51,16400.63,321.5809803921569,66.50618200603316,213.83,445.07,2.476726218416,4,-0.9991086867390413,4.0,1.0,0.5
6403,1814,1,0,0,1,74,0,9,203,452221.18,2227.690541871921,491.66479857482733,1411.49,2997.4,9.908880188665739,4,-0.6497167495173832,0.0,0.0,0.0
6404,1589,0,1,1,0,64,0,23,101,88862.48,879.8265346534653,180.969294839957,568.59,1198.23,4.742169173670909,4,-0.6335593916974929,0.0,0.0,0.0
6405,902,0,1,1,0,69,0,34,56,50428.229999999996,900.504107142857,166.03480812251155,564.27,1188.17,4.421446069272761,4,-0.999706116595302,4.0,1.0,0.5
6406,1274,0,1,1,0,61,0,23,77,67188.65,872.5798701298701,167.88427298912836,572.9,1174.51,5.128671070232103,4,-0.7407840424819832,1.0,0.0,1.0
6407,487,0,0,1,0,20,0,44,15,4848.62,323.24133333333333,62.489044967517145,243.32,449.21,1.9927753875901473,4,-0.9986837255831096,1.0,1.0,1.0
6408,1117,0,1,0,0,32,0,60,34,11296.0,332.2352941176471,74.22681273433982,210.59,448.2,1.6923650745920422,4,-0.9971496166234358,4.0,1.0,0.5
6409,1631,0,0,1,1,50,0,13,179,392031.59,2190.12061452514,469.9030285083358,1408.99,2992.78,9.143823601444325,4,-0.774780964647314,4.0,2.0,0.25
6410,712,1,0,0,0,27,0,57,21,6959.68,331.41333333333336,68.55828522748605,236.47,445.48,1.7961699205617294,4,-0.9985311398354877,4.0,2.0,0.75
6411,1096,0,1,1,0,51,0,19,69,63783.13,924.3931884057971,179.63766693224738,564.32,1199.53,5.052298639873441,4,-0.7130588088425998,2.0,1.0,0.5
6412,247,0,0,0,0,41,0,27,14,13378.58,955.6128571428571,179.34173822100604,613.85,1197.79,3.9836312866256485,4,-0.7779523293607801,0.0,0.0,0.0
6413,1082,0,1,1,0,73,0,33,68,58378.4,858.5058823529412,193.18442309377716,560.56,1189.54,4.129600869406536,4,-0.999720188145491,1.0,1.0,0.0
6414,1790,0,0,1,1,50,0,9,203,448206.58,2207.9141871921183,466.88023068943295,1440.5,2999.68,9.253368874468542,4,-0.27567446482303387,3.0,0.0,0.6666666666666666
6415,1073,1,0,0,0,70,0,26,66,56760.96,860.0145454545454,177.57033446091006,562.89,1169.56,4.488105146969831,4,-0.6615917368201086,2.0,0.0,0.5
6416,290,0,1,0,0,26,0,33,9,3022.08,335.78666666666663,53.036127545287464,252.14,402.71,2.2881795013670208,4,-0.9986816431999156,4.0,2.0,0.5
6417,1618,1,0,1,1,75,1,1552,9,14001.33,1555.7033333333334,528.6763062829656,896.08,2583.17,2.0743716064148963e-07,4,0.0,3.0,2.0,0.6666666666666666
6418,831,0,0,0,0,39,0,55,26,8263.39,317.8226923076923,73.1078280655467,214.97,446.79,1.9154659065349835,4,-0.9983415426969833,2.0,1.0,0.0
6419,751,0,1,1,1,32,0,12,87,194050.76,2230.4685057471265,485.3614362286869,1409.09,2966.63,9.319564664863917,4,-0.7187013546013193,4.0,0.0,0.5
6420,699,0,0,0,0,28,0,29,43,37007.36,860.6362790697675,163.67262646054073,568.29,1172.9,4.864466784341815,4,-0.7539782877914718,1.0,1.0,1.0
6421,645,0,1,1,0,45,0,27,40,35216.54,880.4135,191.7702248960111,562.0,1189.8,4.266569291713502,4,-0.7020591348949559,3.0,0.0,0.0
6422,318,0,0,0,0,52,1,173,9,7054.01,783.7788888888889,234.28014573606342,502.85,1092.74,0.6576529215208827,4,0.0,3.0,0.0,1.0
6423,1548,0,1,0,0,23,0,61,47,15681.9,333.65744680851066,63.622572951678656,213.73,440.3,1.7872570789355922,4,-0.9972470750172058,1.0,1.0,1.0
6424,1222,0,1,0,1,22,0,18,130,293750.34,2259.6180000000004,445.31790198000783,1423.36,2990.07,7.666155609336501,4,-0.8406215342366079,3.0,0.0,0.3333333333333333
6425,1465,0,0,0,0,56,0,49,45,15294.72,339.88266666666664,67.23155094691234,216.33,448.71,1.9782293630562684,4,-0.9983420926107067,3.0,2.0,1.0
6426,1031,0,0,1,0,43,0,33,32,11049.95,345.3109375,66.68607763773218,227.21,440.03,2.307682011865225,4,-0.9988584735508321,1.0,0.0,1.0
6427,1748,0,1,0,0,63,0,33,108,96018.67,889.0617592592592,174.77196597108883,566.12,1197.07,4.026872272532677,4,-0.9997312470941092,4.0,1.0,0.75
6428,516,1,0,0,0,58,0,38,16,4849.51,303.094375,65.22048972204466,216.91,424.56,2.2029137751046313,4,-0.998134154305439,3.0,1.0,0.0
6429,280,1,0,0,0,36,1,156,5,1259.66,251.93200000000002,48.3670375359087,187.28,301.8,0.49424128363704484,4,0.0,2.0,0.0,0.5
6430,1762,0,1,0,0,63,0,19,112,99846.85,891.4897321428572,188.4576090048356,571.1,1192.69,5.3741749233840785,4,-0.7663235837286203,4.0,0.0,0.5
6431,1211,1,0,0,1,22,0,14,136,290976.33,2139.5318382352943,455.09896591466327,1402.61,2998.79,8.965522644875973,4,-0.7269918040495974,0.0,0.0,0.0
6432,1688,1,0,1,0,61,0,40,53,17200.25,324.5330188679245,68.14294784283385,227.53,449.09,2.04022569862641,4,-0.9986372679948762,3.0,0.0,0.3333333333333333
6433,585,1,0,1,0,68,0,26,36,32296.14,897.115,205.54976563214217,567.16,1189.42,4.43068121149477,4,-0.832223737463681,2.0,1.0,0.5
6434,699,0,0,1,0,71,0,19,43,36773.29,855.1927906976745,196.49935437099296,560.71,1195.38,4.9034862140065245,4,-0.7828141494068349,4.0,2.0,0.25
6435,1313,1,0,1,1,66,0,12,152,332188.64,2185.4515789473685,472.25472492155694,1411.68,2993.53,9.772570575111486,4,-0.567131879792472,3.0,0.0,0.6666666666666666
