customer_id,signup_date,contract_type,region,age,industry,company_size,account_manager_assigned,churned
5772,2021-10-28,annual,North,37,Finance,Medium,True,0
5773,2022-02-14,biennial,East,44,Tech,Enterprise,False,0
5774,2020-11-13,monthly,West,47,Tech,Medium,False,1
5775,2023-03-19,biennial,South,22,Tech,Small,True,0
5776,2023-12-27,annual,East,66,Healthcare,Medium,False,0
5777,2021-11-26,annual,South,66,Retail,Medium,False,0
5778,2023-01-19,biennial,West,56,Finance,Small,False,0
5779,2021-01-10,biennial,East,19,Retail,Small,False,0
5780,2022-06-14,annual,East,57,Manufacturing,Enterprise,False,0
5781,2020-03-04,monthly,South,33,Manufacturing,Small,True,0
5782,2023-05-02,annual,East,23,Retail,Enterprise,False,0
5783,2024-02-18,annual,North,18,Healthcare,Small,True,0
5784,2021-01-01,monthly,West,66,Healthcare,Medium,True,1
5785,2020-04-04,monthly,North,40,Healthcare,Medium,True,1
5786,2022-11-23,monthly,North,23,Tech,Enterprise,False,0
5787,2021-02-12,biennial,East,36,Healthcare,Small,True,0
5788,2021-02-13,annual,South,43,Tech,Medium,False,0
5789,2020-02-26,monthly,North,35,Healthcare,Medium,False,1
5790,2021-12-19,annual,East,74,Manufacturing,Medium,False,0
5791,2024-02-16,biennial,East,51,Tech,Medium,True,0
5792,2022-07-30,biennial,South,43,Tech,Small,True,0
5793,2024-03-10,annual,West,18,Tech,Medium,False,0
5794,2022-12-28,monthly,West,38,Manufacturing,Medium,True,1
5795,2020-06-26,monthly,North,46,Manufacturing,Small,True,1
5796,2020-03-19,monthly,West,24,Manufacturing,Enterprise,False,0
5797,2022-02-01,monthly,North,35,Manufacturing,Small,True,0
5798,2023-01-25,monthly,East,36,Finance,Small,False,0
5799,2020-06-26,annual,West,46,Finance,Small,True,0
5800,2024-05-17,monthly,East,60,Manufacturing,Enterprise,False,0
5801,2022-06-20,biennial,East,41,Retail,Small,True,0
5802,2020-10-23,annual,North,70,Retail,Enterprise,True,0
5803,2024-02-28,annual,South,18,Tech,Medium,True,0
5804,2022-02-27,annual,West,40,Retail,Enterprise,False,0
5805,2020-06-24,biennial,North,65,Manufacturing,Medium,False,0
5806,2020-01-27,monthly,North,47,Retail,Enterprise,False,1
5807,2020-05-11,annual,South,35,Manufacturing,Medium,True,0
5808,2020-06-11,monthly,East,72,Manufacturing,Medium,False,0
5809,2022-06-23,biennial,South,71,Manufacturing,Small,False,0
5810,2020-12-27,biennial,West,53,Healthcare,Enterprise,True,0
5811,2024-02-18,annual,North,33,Finance,Enterprise,True,0
5812,2020-01-22,monthly,West,56,Healthcare,Medium,True,0
5813,2021-02-28,annual,North,41,Finance,Enterprise,True,0
5814,2023-03-03,annual,South,70,Finance,Medium,True,0
5815,2022-05-19,monthly,North,42,Retail,Medium,True,0
5816,2021-12-17,annual,South,74,Finance,Medium,False,0
5817,2021-10-22,annual,West,31,Manufacturing,Enterprise,False,0
5818,2021-07-11,monthly,North,36,Finance,Medium,False,0
5819,2022-04-01,monthly,South,56,Retail,Medium,True,1
5820,2022-01-08,annual,North,64,Manufacturing,Medium,False,1
5821,2020-06-29,biennial,South,41,Finance,Small,True,0
5822,2022-06-09,annual,North,57,Retail,Medium,True,0
5823,2024-02-22,monthly,North,60,Tech,Small,True,0
5824,2020-10-28,monthly,East,45,Tech,Medium,True,1
5825,2023-12-23,biennial,West,30,Manufacturing,Medium,False,0
5826,2024-01-20,biennial,North,26,Tech,Small,True,0
5827,2020-12-03,monthly,South,59,Retail,Enterprise,False,1
5828,2022-12-23,biennial,West,71,Manufacturing,Enterprise,True,0
5829,2023-09-06,biennial,West,48,Retail,Small,True,0
5830,2023-07-07,monthly,North,34,Finance,Enterprise,True,0
5831,2022-02-11,annual,West,58,Retail,Enterprise,False,0
5832,2021-07-13,annual,East,64,Healthcare,Small,True,0
5833,2022-03-31,monthly,North,67,Manufacturing,Enterprise,True,0
5834,2022-09-08,monthly,North,44,Retail,Small,False,0
5835,2024-06-27,annual,North,48,Healthcare,Small,True,0
5836,2021-09-17,monthly,South,30,Healthcare,Medium,True,0
5837,2020-03-17,biennial,West,56,Retail,Medium,True,0
5838,2022-08-22,annual,North,44,Healthcare,Medium,False,0
5839,2022-06-30,monthly,South,27,Retail,Enterprise,True,0
5840,2023-12-24,biennial,South,60,Retail,Medium,True,0
5841,2022-09-08,biennial,South,74,Healthcare,Medium,True,0
5842,2020-10-11,monthly,West,74,Manufacturing,Small,False,1
5843,2021-11-15,biennial,East,56,Manufacturing,Enterprise,False,0
5844,2024-06-15,monthly,South,38,Retail,Enterprise,False,0
5845,2024-01-13,annual,East,37,Manufacturing,Medium,True,0
5846,2022-08-13,biennial,West,67,Manufacturing,Medium,True,0
5847,2022-05-12,monthly,North,37,Retail,Small,True,0
5848,2024-04-24,annual,East,19,Manufacturing,Enterprise,True,0
5849,2023-06-25,annual,West,48,Tech,Medium,False,0
5850,2024-06-27,biennial,East,56,Tech,Enterprise,False,0
5851,2022-06-21,biennial,South,67,Healthcare,Enterprise,False,0
5852,2022-12-27,biennial,North,28,Finance,Enterprise,True,0
5853,2020-03-11,biennial,South,19,Finance,Medium,True,0
5854,2024-01-03,annual,South,25,Healthcare,Small,False,0
5855,2021-05-23,annual,North,31,Retail,Small,False,0
5856,2022-12-25,biennial,East,22,Manufacturing,Small,True,0
5857,2024-05-02,biennial,East,40,Manufacturing,Enterprise,False,0
5858,2023-07-03,annual,South,64,Healthcare,Enterprise,True,0
5859,2020-11-23,biennial,East,49,Manufacturing,Medium,False,0
5860,2023-12-27,monthly,South,34,Healthcare,Medium,True,0
5861,2024-02-04,monthly,North,48,Retail,Medium,False,0
5862,2023-01-18,monthly,South,63,Manufacturing,Medium,True,0
5863,2020-11-24,annual,West,59,Healthcare,Medium,True,0
5864,2024-01-21,monthly,South,41,Manufacturing,Medium,True,0
5865,2022-08-25,monthly,South,19,Tech,Enterprise,True,0
5866,2023-05-23,annual,West,33,Tech,Enterprise,True,0
5867,2022-09-25,biennial,South,58,Finance,Enterprise,True,0
5868,2020-05-04,biennial,West,32,Retail,Small,True,0
5869,2022-03-30,annual,South,23,Retail,Enterprise,False,0
5870,2022-05-14,monthly,West,40,Finance,Enterprise,False,0
5871,2020-09-25,monthly,South,18,Healthcare,Small,True,0
5872,2020-01-11,monthly,West,72,Tech,Enterprise,False,0
5873,2023-12-08,monthly,West,34,Tech,Medium,True,0
5874,2022-03-30,annual,West,66,Retail,Enterprise,False,0
5875,2024-06-14,annual,North,28,Manufacturing,Enterprise,False,0
5876,2022-02-03,annual,East,23,Tech,Small,False,0
5877,2021-09-23,monthly,North,50,Tech,Enterprise,False,0
5878,2024-03-13,biennial,East,63,Retail,Small,False,1
5879,2023-02-03,monthly,South,62,Tech,Small,True,0
5880,2023-04-10,annual,North,46,Retail,Small,True,0
5881,2022-06-21,annual,North,27,Manufacturing,Small,True,0
5882,2023-08-13,biennial,South,60,Finance,Enterprise,True,0
5883,2020-03-04,biennial,East,30,Healthcare,Medium,True,0
5884,2020-02-26,biennial,North,45,Manufacturing,Small,True,0
5885,2022-03-30,biennial,North,73,Healthcare,Enterprise,False,0
5886,2023-05-02,monthly,North,45,Healthcare,Enterprise,False,0
5887,2023-11-29,biennial,West,64,Finance,Small,True,0
5888,2023-05-04,monthly,North,34,Finance,Medium,False,1
5889,2023-01-19,monthly,North,42,Tech,Medium,False,0
5890,2020-12-19,annual,West,18,Tech,Enterprise,False,0
5891,2022-10-21,annual,East,53,Tech,Small,False,0
5892,2020-09-12,biennial,North,49,Healthcare,Medium,True,0
5893,2023-06-21,biennial,West,71,Retail,Enterprise,True,0
5894,2024-02-13,biennial,South,36,Tech,Small,False,0
5895,2021-07-20,monthly,East,70,Tech,Enterprise,False,0
5896,2023-03-06,biennial,West,24,Retail,Small,False,0
5897,2022-01-26,monthly,East,41,Retail,Enterprise,True,0
5898,2020-07-06,biennial,South,26,Manufacturing,Small,False,1
5899,2022-03-23,biennial,South,47,Healthcare,Enterprise,False,0
5900,2022-07-20,monthly,East,35,Tech,Enterprise,False,0
5901,2023-03-25,annual,West,29,Finance,Enterprise,True,0
5902,2022-05-06,biennial,East,20,Tech,Small,True,0
5903,2024-03-06,annual,South,70,Finance,Medium,False,0
5904,2022-04-24,monthly,West,46,Manufacturing,Enterprise,True,0
5905,2020-12-20,annual,North,32,Tech,Medium,False,1
5906,2022-03-05,biennial,North,33,Tech,Medium,False,0
5907,2022-02-24,biennial,North,63,Manufacturing,Medium,True,0
5908,2023-11-15,biennial,West,22,Finance,Small,True,0
5909,2022-07-26,biennial,South,41,Finance,Enterprise,False,0
5910,2020-05-19,biennial,East,56,Retail,Small,False,0
5911,2022-10-08,biennial,East,54,Healthcare,Medium,False,0
5912,2023-04-27,annual,West,56,Manufacturing,Small,True,0
5913,2023-06-03,biennial,South,68,Healthcare,Enterprise,True,0
5914,2024-05-09,monthly,East,66,Finance,Medium,False,0
5915,2020-03-09,monthly,West,73,Finance,Medium,True,0
5916,2020-05-05,monthly,West,18,Manufacturing,Enterprise,False,0
5917,2024-05-01,biennial,West,20,Tech,Medium,True,0
5918,2022-01-16,monthly,North,67,Retail,Small,False,0
5919,2020-10-12,biennial,West,21,Tech,Enterprise,True,0
5920,2022-12-20,annual,West,45,Tech,Small,True,0
5921,2021-10-12,monthly,West,35,Healthcare,Small,True,0
5922,2023-11-06,biennial,South,64,Manufacturing,Enterprise,False,0
5923,2022-04-03,biennial,South,47,Tech,Enterprise,False,0
5924,2020-05-28,biennial,West,21,Retail,Small,False,0
5925,2023-09-20,biennial,East,74,Retail,Enterprise,False,0
5926,2023-06-16,biennial,West,50,Tech,Enterprise,False,0
5927,2024-03-05,monthly,West,43,Retail,Small,True,1
5928,2020-01-22,biennial,North,48,Retail,Medium,False,0
5929,2020-07-10,biennial,East,68,Finance,Medium,False,0
5930,2023-04-14,biennial,East,73,Finance,Medium,True,1
5931,2024-06-23,monthly,West,43,Manufacturing,Small,False,0
5932,2020-09-22,monthly,West,58,Finance,Medium,True,0
5933,2023-04-22,annual,West,71,Finance,Enterprise,True,0
5934,2021-12-27,biennial,West,19,Finance,Small,False,1
5935,2021-07-05,biennial,South,57,Manufacturing,Medium,True,0
5936,2020-02-13,annual,West,41,Manufacturing,Medium,False,0
5937,2024-05-31,biennial,South,61,Healthcare,Medium,False,0
5938,2020-04-26,biennial,North,42,Healthcare,Enterprise,False,0
5939,2022-10-11,monthly,East,61,Tech,Medium,True,0
5940,2021-03-09,monthly,West,59,Tech,Enterprise,False,0
5941,2023-11-18,annual,West,24,Retail,Medium,True,0
5942,2024-03-12,biennial,North,49,Manufacturing,Enterprise,True,0
5943,2024-06-12,annual,South,27,Retail,Small,False,0
5944,2021-05-17,annual,North,33,Retail,Medium,False,0
5945,2022-02-13,monthly,East,61,Tech,Enterprise,True,0
5946,2021-04-06,monthly,North,66,Retail,Enterprise,False,0
5947,2021-08-09,annual,South,28,Healthcare,Small,False,0
5948,2022-10-27,biennial,East,69,Tech,Medium,False,1
5949,2022-06-24,monthly,East,56,Tech,Small,True,0
5950,2021-04-28,monthly,South,35,Healthcare,Medium,True,0
5951,2020-12-04,annual,West,68,Manufacturing,Medium,True,0
5952,2024-02-26,biennial,South,63,Finance,Medium,False,0
5953,2022-06-26,annual,West,20,Retail,Small,True,0
5954,2022-04-24,annual,North,48,Finance,Small,True,0
5955,2020-10-17,annual,East,34,Finance,Enterprise,False,0
5956,2023-07-04,annual,West,25,Retail,Small,True,0
5957,2020-09-16,biennial,North,58,Retail,Medium,True,0
5958,2022-04-01,annual,East,19,Healthcare,Enterprise,False,0
5959,2023-09-13,monthly,South,28,Retail,Enterprise,True,0
5960,2023-07-19,biennial,North,41,Healthcare,Medium,False,0
5961,2023-07-19,annual,East,33,Tech,Medium,False,1
5962,2021-03-20,annual,East,69,Finance,Enterprise,False,0
5963,2022-12-12,monthly,South,44,Retail,Enterprise,False,0
5964,2021-05-19,annual,North,49,Healthcare,Medium,False,1
5965,2020-04-10,monthly,South,59,Retail,Medium,False,0
5966,2023-03-28,monthly,North,34,Healthcare,Small,True,0
5967,2023-07-10,biennial,South,62,Retail,Medium,False,0
5968,2022-07-16,biennial,South,45,Manufacturing,Small,True,0
5969,2024-06-18,biennial,South,27,Tech,Enterprise,False,0
5970,2021-11-09,annual,East,61,Tech,Medium,True,0
5971,2020-08-21,annual,North,45,Healthcare,Small,True,0
5972,2024-04-30,annual,North,29,Tech,Small,True,0
5973,2020-09-07,biennial,South,34,Finance,Enterprise,True,0
5974,2020-10-24,annual,West,56,Healthcare,Small,True,0
5975,2022-11-05,annual,South,64,Tech,Enterprise,True,0
5976,2023-01-07,biennial,South,66,Retail,Enterprise,True,0
5977,2024-06-29,biennial,South,54,Healthcare,Enterprise,True,0
5978,2022-09-17,monthly,North,72,Finance,Small,True,0
5979,2023-11-22,annual,North,28,Retail,Medium,True,0
5980,2021-12-20,monthly,South,74,Retail,Enterprise,True,0
5981,2022-09-04,biennial,West,46,Finance,Small,False,1
5982,2021-03-30,monthly,East,36,Manufacturing,Enterprise,False,0
5983,2020-10-17,annual,West,68,Retail,Enterprise,True,1
5984,2023-01-10,monthly,West,30,Retail,Small,True,0
5985,2021-08-24,monthly,South,44,Manufacturing,Enterprise,True,0
5986,2023-05-28,annual,East,44,Healthcare,Medium,False,0
5987,2023-02-15,monthly,East,49,Healthcare,Small,False,0
5988,2023-01-27,biennial,North,59,Healthcare,Medium,False,0
5989,2020-05-08,monthly,East,70,Finance,Small,False,0
5990,2021-02-15,annual,South,46,Manufacturing,Medium,False,0
5991,2024-05-11,annual,West,53,Manufacturing,Medium,True,0
5992,2023-02-26,annual,North,69,Manufacturing,Medium,False,0
5993,2020-03-26,annual,West,47,Healthcare,Small,False,0
5994,2024-04-22,monthly,South,75,Manufacturing,Enterprise,False,0
5995,2020-05-02,monthly,East,27,Healthcare,Enterprise,True,0
5996,2021-11-22,biennial,South,50,Retail,Medium,True,0
5997,2020-10-21,biennial,West,34,Tech,Medium,True,0
5998,2021-11-20,monthly,East,30,Healthcare,Small,False,0
5999,2023-02-20,monthly,East,42,Healthcare,Enterprise,True,1
6000,2022-01-17,monthly,North,62,Healthcare,Medium,False,1
6001,2023-12-21,annual,East,58,Tech,Small,False,0
6002,2022-07-04,biennial,South,75,Tech,Small,False,0
6003,2021-05-19,monthly,East,33,Finance,Enterprise,False,0
6004,2020-11-26,monthly,West,68,Tech,Small,True,0
6005,2022-12-14,biennial,East,53,Tech,Enterprise,False,0
6006,2021-03-15,monthly,North,48,Tech,Enterprise,False,0
6007,2024-05-11,annual,North,41,Retail,Small,False,0
6008,2022-12-17,annual,North,64,Tech,Medium,False,1
6009,2024-01-18,monthly,East,32,Retail,Medium,False,0
6010,2023-02-20,biennial,West,56,Healthcare,Medium,True,0
6011,2023-12-11,biennial,East,44,Tech,Enterprise,True,0
6012,2023-09-10,annual,North,23,Tech,Enterprise,True,0
6013,2021-02-02,monthly,West,21,Tech,Medium,False,0
6014,2023-06-24,monthly,South,18,Finance,Small,True,0
6015,2021-04-04,annual,East,54,Healthcare,Small,True,0
6016,2021-09-28,biennial,South,20,Tech,Small,True,0
6017,2020-08-04,biennial,West,41,Manufacturing,Enterprise,False,0
6018,2021-09-19,annual,West,61,Finance,Enterprise,True,0
6019,2022-11-06,biennial,West,38,Manufacturing,Enterprise,False,0
6020,2020-12-07,biennial,East,34,Retail,Medium,True,0
6021,2022-12-28,annual,East,60,Retail,Small,False,0
6022,2023-09-22,monthly,West,36,Tech,Medium,True,1
6023,2022-04-16,annual,East,20,Finance,Small,True,0
6024,2021-04-11,monthly,West,67,Manufacturing,Small,False,0
6025,2022-04-13,annual,West,65,Manufacturing,Enterprise,False,0
6026,2021-01-02,annual,North,65,Healthcare,Small,False,0
6027,2024-02-16,annual,West,67,Tech,Medium,False,0
6028,2021-07-17,biennial,North,69,Finance,Enterprise,False,0
6029,2022-06-27,biennial,West,51,Manufacturing,Small,False,0
6030,2021-12-22,annual,North,50,Tech,Small,False,0
6031,2022-10-09,biennial,West,28,Finance,Enterprise,True,0
6032,2021-02-28,biennial,East,46,Finance,Medium,False,0
6033,2020-11-14,monthly,West,31,Retail,Medium,False,0
6034,2023-10-19,monthly,East,27,Healthcare,Enterprise,True,0
6035,2022-11-13,monthly,North,23,Tech,Enterprise,False,0
6036,2023-05-18,biennial,North,52,Finance,Medium,False,1
6037,2021-10-19,biennial,East,56,Retail,Small,True,0
6038,2020-07-07,monthly,East,70,Manufacturing,Medium,True,0
6039,2021-02-18,biennial,South,21,Healthcare,Enterprise,True,0
6040,2021-10-11,biennial,East,62,Manufacturing,Small,True,0
6041,2022-01-18,monthly,South,60,Healthcare,Medium,True,0
6042,2020-12-05,annual,West,60,Retail,Small,False,1
6043,2022-10-30,annual,East,52,Retail,Enterprise,False,0
6044,2020-07-28,biennial,North,63,Manufacturing,Small,True,0
6045,2022-11-15,annual,West,61,Finance,Enterprise,False,0
6046,2021-03-25,annual,East,42,Tech,Medium,True,0
6047,2023-03-15,biennial,South,47,Tech,Medium,False,0
6048,2024-04-19,biennial,West,68,Retail,Small,False,0
6049,2022-08-05,annual,North,47,Retail,Medium,False,0
6050,2021-08-10,biennial,North,69,Finance,Medium,True,0
6051,2020-07-24,biennial,South,45,Healthcare,Medium,False,0
6052,2022-03-07,biennial,West,48,Finance,Medium,False,0
6053,2024-01-05,annual,East,74,Healthcare,Medium,True,0
6054,2020-07-24,monthly,East,18,Tech,Enterprise,True,0
6055,2023-06-21,biennial,South,44,Tech,Enterprise,False,0
6056,2022-09-04,biennial,West,29,Healthcare,Medium,True,0
6057,2020-01-31,biennial,South,34,Healthcare,Small,True,0
6058,2022-08-08,monthly,South,71,Finance,Enterprise,False,0
6059,2020-02-10,annual,West,56,Retail,Medium,False,0
6060,2022-09-22,annual,North,74,Tech,Medium,False,0
6061,2021-10-05,biennial,West,26,Retail,Enterprise,True,0
6062,2021-10-23,monthly,West,19,Healthcare,Medium,False,1
6063,2022-05-07,biennial,North,73,Finance,Small,True,0
6064,2020-10-23,annual,North,26,Retail,Medium,False,1
6065,2020-01-27,monthly,South,21,Retail,Medium,True,0
6066,2022-01-12,biennial,West,22,Manufacturing,Medium,True,0
6067,2021-11-29,annual,East,47,Finance,Medium,True,0
6068,2023-04-06,monthly,North,26,Tech,Small,True,0
6069,2022-09-27,annual,South,53,Healthcare,Enterprise,True,0
6070,2023-10-25,annual,West,22,Finance,Enterprise,False,0
6071,2024-06-03,annual,East,50,Healthcare,Medium,True,0
6072,2022-03-09,annual,West,38,Finance,Small,True,0
6073,2022-08-16,monthly,South,39,Retail,Small,True,0
6074,2022-05-02,biennial,West,45,Manufacturing,Small,False,0
6075,2020-05-29,biennial,East,42,Manufacturing,Enterprise,False,0
6076,2020-10-13,monthly,South,62,Manufacturing,Medium,False,1
6077,2024-01-25,monthly,East,27,Tech,Small,True,0
6078,2021-10-15,biennial,South,71,Retail,Enterprise,False,0
6079,2021-02-15,monthly,South,31,Retail,Small,True,0
6080,2023-05-14,annual,West,51,Healthcare,Medium,True,0
6081,2021-04-22,annual,West,52,Healthcare,Small,False,0
6082,2022-09-20,biennial,East,29,Healthcare,Small,False,0
6083,2023-04-04,biennial,West,19,Retail,Small,True,0
6084,2024-04-03,biennial,West,46,Manufacturing,Small,False,0
6085,2023-04-09,annual,North,65,Tech,Medium,True,0
6086,2020-06-12,biennial,South,70,Retail,Medium,False,0
6087,2022-12-14,biennial,East,48,Retail,Medium,False,0
6088,2022-05-04,monthly,South,59,Retail,Medium,False,1
6089,2024-04-22,biennial,North,21,Finance,Medium,True,0
6090,2021-05-20,annual,East,63,Manufacturing,Medium,True,0
6091,2020-07-12,monthly,South,67,Healthcare,Small,True,0
6092,2021-11-20,monthly,East,70,Healthcare,Small,False,1
6093,2021-11-23,biennial,South,68,Finance,Small,True,0
6094,2024-04-24,annual,East,39,Finance,Medium,True,0
6095,2022-09-09,biennial,West,75,Healthcare,Enterprise,True,0
6096,2022-06-10,annual,North,24,Healthcare,Medium,True,0
6097,2020-11-21,annual,West,58,Finance,Medium,False,0
6098,2020-03-03,monthly,West,71,Finance,Medium,True,0
6099,2020-09-01,annual,East,50,Finance,Enterprise,False,0
6100,2023-01-09,annual,South,31,Retail,Enterprise,True,0
6101,2021-10-26,biennial,North,62,Retail,Medium,False,0
6102,2021-03-26,annual,West,62,Healthcare,Small,True,0
6103,2021-07-30,biennial,West,75,Retail,Small,False,0
6104,2023-10-17,annual,East,28,Healthcare,Medium,True,0
6105,2021-10-28,annual,West,19,Manufacturing,Enterprise,False,0
6106,2023-06-19,monthly,North,23,Retail,Enterprise,True,0
6107,2023-09-10,monthly,South,54,Manufacturing,Small,True,1
6108,2020-11-04,monthly,West,23,Healthcare,Small,True,0
6109,2021-07-15,monthly,East,45,Manufacturing,Enterprise,True,0
6110,2020-01-15,annual,North,20,Manufacturing,Enterprise,True,0
6111,2023-06-01,monthly,East,70,Retail,Small,False,0
6112,2020-08-18,annual,South,38,Healthcare,Medium,True,0
6113,2024-06-29,monthly,West,49,Retail,Enterprise,False,0
6114,2021-08-26,monthly,East,42,Finance,Enterprise,False,0
6115,2021-01-09,biennial,East,47,Manufacturing,Enterprise,False,0
6116,2021-12-28,annual,West,39,Manufacturing,Medium,False,0
6117,2024-01-12,annual,North,75,Finance,Medium,True,0
6118,2022-11-03,biennial,West,26,Manufacturing,Enterprise,True,0
6119,2022-09-04,annual,North,37,Manufacturing,Medium,False,0
6120,2021-02-22,monthly,South,57,Finance,Small,False,1
6121,2022-08-13,monthly,East,27,Tech,Medium,True,1
6122,2020-05-31,monthly,West,59,Finance,Small,True,0
6123,2022-08-29,biennial,South,23,Finance,Medium,False,0
6124,2020-01-14,annual,East,38,Retail,Small,True,0
6125,2021-08-08,monthly,South,48,Healthcare,Enterprise,False,0
6126,2022-04-10,annual,South,19,Manufacturing,Enterprise,True,0
6127,2024-05-13,annual,North,30,Finance,Enterprise,True,0
6128,2021-01-08,monthly,North,68,Retail,Enterprise,False,0
6129,2023-06-10,annual,North,65,Retail,Enterprise,True,0
6130,2021-09-09,annual,South,36,Tech,Enterprise,False,0
6131,2020-01-09,monthly,South,69,Tech,Enterprise,True,1
6132,2021-09-26,annual,South,40,Healthcare,Enterprise,False,0
6133,2024-02-04,biennial,North,63,Tech,Medium,False,0
6134,2022-09-06,biennial,East,23,Retail,Enterprise,True,0
6135,2020-05-14,monthly,East,37,Healthcare,Small,True,0
6136,2023-07-27,biennial,North,68,Tech,Small,False,0
6137,2024-06-14,biennial,South,34,Manufacturing,Enterprise,False,0
6138,2023-12-19,annual,North,30,Retail,Enterprise,False,0
6139,2020-06-03,biennial,South,75,Healthcare,Medium,False,0
6140,2021-09-20,monthly,South,49,Retail,Medium,True,0
6141,2023-03-10,monthly,North,27,Tech,Small,True,1
6142,2022-08-15,biennial,South,50,Tech,Small,True,0
6143,2020-12-06,monthly,East,55,Finance,Enterprise,True,0
6144,2022-12-26,monthly,North,53,Manufacturing,Enterprise,True,0
6145,2023-03-09,biennial,West,61,Healthcare,Medium,False,0
6146,2020-02-10,monthly,South,25,Manufacturing,Small,True,0
6147,2024-04-27,biennial,South,22,Retail,Small,False,0
6148,2022-02-02,annual,South,24,Healthcare,Small,True,0
6149,2020-01-16,annual,West,49,Tech,Medium,True,1
6150,2022-08-31,annual,North,18,Retail,Enterprise,True,0
6151,2023-11-15,biennial,North,74,Manufacturing,Medium,False,0
6152,2024-03-03,monthly,East,70,Tech,Small,True,1
6153,2023-08-10,biennial,South,68,Retail,Small,True,1
6154,2022-06-26,annual,East,55,Finance,Medium,True,0
6155,2020-01-03,annual,North,34,Manufacturing,Medium,False,0
6156,2020-03-13,annual,North,70,Healthcare,Medium,False,0
6157,2023-03-06,biennial,South,40,Healthcare,Small,True,0
6158,2023-11-09,monthly,West,66,Retail,Small,False,0
6159,2021-11-25,monthly,South,60,Healthcare,Enterprise,True,0
6160,2021-07-13,monthly,North,38,Healthcare,Small,True,1
6161,2024-03-11,biennial,West,73,Retail,Small,False,0
6162,2021-04-23,annual,West,19,Tech,Medium,False,0
6163,2021-12-14,annual,West,43,Manufacturing,Small,True,0
6164,2021-03-12,monthly,South,62,Healthcare,Small,True,0
6165,2020-10-29,annual,North,65,Finance,Enterprise,True,0
6166,2021-06-16,monthly,West,73,Tech,Medium,True,0
6167,2023-07-29,biennial,West,30,Retail,Small,True,0
6168,2023-08-14,annual,South,72,Tech,Medium,False,0
6169,2021-02-10,biennial,West,36,Finance,Enterprise,True,0
6170,2023-02-20,biennial,South,33,Healthcare,Medium,True,0
6171,2024-01-06,biennial,West,29,Retail,Enterprise,False,0
6172,2022-04-07,biennial,South,61,Finance,Enterprise,False,0
6173,2023-05-24,biennial,East,40,Finance,Small,True,0
6174,2021-05-17,biennial,North,75,Manufacturing,Medium,True,0
6175,2024-06-08,monthly,East,51,Retail,Small,False,0
6176,2024-03-13,annual,South,53,Healthcare,Small,False,0
6177,2023-02-22,biennial,South,27,Retail,Enterprise,True,0
6178,2020-07-25,monthly,East,62,Retail,Medium,False,0
6179,2020-11-07,annual,East,51,Finance,Medium,False,0
6180,2020-06-28,annual,West,65,Healthcare,Enterprise,False,0
6181,2023-12-18,monthly,West,32,Healthcare,Small,True,0
6182,2021-05-11,monthly,West,32,Tech,Medium,False,1
6183,2022-06-18,annual,South,54,Healthcare,Medium,False,0
6184,2020-07-06,monthly,North,34,Finance,Enterprise,False,1
6185,2023-07-28,monthly,North,25,Finance,Medium,True,0
6186,2024-05-05,annual,West,29,Manufacturing,Small,False,0
6187,2020-02-17,biennial,South,62,Healthcare,Small,True,0
6188,2023-04-24,annual,West,25,Tech,Medium,False,0
6189,2021-10-22,monthly,South,74,Healthcare,Small,True,0
6190,2021-09-21,biennial,South,43,Tech,Medium,False,0
6191,2022-08-09,annual,East,42,Finance,Medium,True,0
6192,2020-11-21,biennial,West,50,Retail,Medium,False,0
6193,2021-11-01,monthly,West,46,Tech,Medium,True,1
6194,2021-02-22,monthly,East,74,Finance,Enterprise,False,0
6195,2021-03-09,annual,East,72,Manufacturing,Medium,False,0
6196,2020-11-20,annual,North,18,Retail,Small,True,0
6197,2020-07-22,monthly,West,59,Retail,Small,False,0
6198,2022-12-21,monthly,South,51,Healthcare,Enterprise,False,1
6199,2022-12-21,annual,South,62,Tech,Enterprise,False,0
6200,2022-12-08,biennial,South,42,Manufacturing,Small,False,0
6201,2021-10-11,biennial,North,55,Finance,Enterprise,False,0
6202,2024-06-10,monthly,South,34,Tech,Enterprise,True,0
6203,2022-01-10,annual,East,20,Manufacturing,Small,True,0
6204,2020-05-13,monthly,West,69,Finance,Small,True,0
6205,2022-02-27,annual,East,53,Finance,Small,False,1
6206,2022-11-02,annual,North,18,Healthcare,Small,False,0
6207,2023-05-01,biennial,East,63,Manufacturing,Medium,True,1
6208,2022-11-16,annual,South,56,Finance,Medium,False,0
6209,2021-11-19,biennial,West,45,Manufacturing,Medium,False,0
6210,2023-06-24,monthly,North,65,Healthcare,Enterprise,False,0
6211,2020-09-10,annual,South,48,Finance,Small,True,0
6212,2020-01-07,monthly,North,44,Tech,Enterprise,False,0
6213,2022-03-20,monthly,East,37,Healthcare,Enterprise,False,0
6214,2020-11-03,biennial,East,55,Retail,Small,False,0
6215,2022-04-10,biennial,North,70,Healthcare,Enterprise,True,0
6216,2024-05-09,biennial,South,70,Retail,Medium,False,0
6217,2023-01-20,biennial,West,63,Tech,Enterprise,True,0
6218,2023-03-24,monthly,North,46,Tech,Medium,True,0
6219,2023-02-22,monthly,East,58,Finance,Medium,False,1
6220,2024-02-04,monthly,South,20,Finance,Enterprise,False,0
6221,2020-02-07,biennial,East,23,Finance,Small,True,0
